timestamp,participantID,ID,expOrder,trialNumber,perimeter,surfaceArea,event,lv,lx,ly,lpv,lps,rv,rx,ry,rpv,rps
251.987,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
268.649,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
285.338,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
302.03,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
318.722,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
335.395,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
352.068,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
368.741,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
385.406,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
402.079,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
418.751,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
435.424,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
452.089,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
468.726,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
485.357,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
501.987,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
518.655,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
535.323,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
551.993,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
568.681,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
585.373,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
602.065,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
618.736,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",curtain_up,0,nan,nan,0,nan,0,nan,nan,0,nan
635.397,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",curtain_up,0,nan,nan,0,nan,0,nan,nan,0,nan
652.066,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",curtain_up,0,nan,nan,0,nan,0,nan,nan,0,nan
668.725,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",curtain_up,0,nan,nan,0,nan,0,nan,nan,0,nan
685.385,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",curtain_up,0,nan,nan,0,nan,0,nan,nan,0,nan
702.046,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",curtain_up,0,nan,nan,0,nan,0,nan,nan,0,nan
718.715,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",curtain_up,0,nan,nan,0,nan,0,nan,nan,0,nan
735.384,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",curtain_up,0,nan,nan,0,nan,0,nan,nan,0,nan
752.045,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",curtain_up,0,nan,nan,0,nan,0,nan,nan,0,nan
768.707,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",curtain_up,0,nan,nan,0,nan,0,nan,nan,0,nan
785.368,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",curtain_up,0,nan,nan,0,nan,0,nan,nan,0,nan
802.032,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",curtain_up,0,nan,nan,0,nan,0,nan,nan,0,nan
818.701,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",curtain_up,0,nan,nan,0,nan,0,nan,nan,0,nan
835.37,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",curtain_up,0,nan,nan,0,nan,0,nan,nan,0,nan
852.036,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",curtain_up,0,nan,nan,0,nan,0,nan,nan,0,nan
868.689,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",curtain_up,0,nan,nan,0,nan,0,nan,nan,0,nan
885.349,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",curtain_up,0,nan,nan,0,nan,0,nan,nan,0,nan
902.011,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",curtain_up,0,nan,nan,0,nan,0,nan,nan,0,nan
918.68,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",curtain_up,0,nan,nan,0,nan,0,nan,nan,0,nan
935.347,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",curtain_up,0,nan,nan,0,nan,0,nan,nan,0,nan
952.015,111,8,1,1,"{'TopLeft': 0.6302499074759311, 'TopRight': 0.7272114317029974, 'BottomLeft': 0.6464101615137755, 'BottomRight': 0.7362240528774487}","{'TopLeft': 0.01234898099208873, 'TopRight': 0.016440951024970202, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.015044160301841376}",curtain_up,0,nan,nan,0,nan,0,nan,nan,0,nan
