timestamp,participantID,ID,expOrder,trialNumber,perimeter,surfaceArea,event,lv,lx,ly,lpv,lps,rv,rx,ry,rpv,rps
269.289,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,0.11343691084120008,-0.6512464284896851,1,2.868682861328125,1,0.10052299499511719,-0.6602127552032471,1,2.82916259765625
285.946,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,0.1069554222954644,-0.6559405326843262,1,2.892822265625,1,0.10244062211778428,-0.6626635789871216,1,2.8285369873046875
302.602,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,0.11564360724555121,-0.6588629484176636,1,2.88531494140625,1,0.10013961791992188,-0.6609070301055908,1,2.8387298583984375
319.259,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,0.11674149831136067,-0.6535959243774414,1,2.8961944580078125,1,0.09978421529134114,-0.6612435579299927,1,2.8436279296875
335.924,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,0.116263919406467,-0.6544629335403442,1,2.903289794921875,1,0.09612666236029731,-0.6600191593170166,1,2.8620452880859375
352.589,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,0.11980099148220485,-0.6563637256622314,1,2.9082183837890625,1,0.09671190049913193,-0.6597946882247925,1,2.8667755126953125
369.254,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,0.11468399895562065,-0.6562883853912354,1,2.922515869140625,1,0.09923394521077473,-0.6610231399536133,1,2.8797607421875
385.92,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,0.10537476009792751,-0.6536077260971069,1,2.94293212890625,1,0.09685452779134114,-0.6596651077270508,1,2.893585205078125
402.584,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,0.11836687723795572,-0.6568312644958496,1,2.9405975341796875,1,0.10209083557128906,-0.6618753671646118,1,2.899932861328125
419.25,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,0.11373890770806205,-0.6306681632995605,1,2.9601898193359375,1,0.109874513414171,-0.6356987953186035,1,2.9083404541015625
435.914,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,0.11475096808539496,-0.643359899520874,1,2.991424560546875,1,0.10222445593939887,-0.6430615186691284,1,2.92657470703125
452.579,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,0.11732059054904513,-0.6452332735061646,1,2.9876251220703125,1,0.10053178999159071,-0.6375632286071777,1,2.9373321533203125
469.252,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,0.11854924096001518,-0.641364574432373,1,3.0041656494140625,1,0.101991335550944,-0.6380821466445923,1,2.9553680419921875
485.924,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,0.11934375762939453,-0.641204833984375,1,3.0163726806640625,1,0.10271294911702473,-0.638239860534668,1,2.9769134521484375
502.597,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,0.12413035498725043,-0.643916130065918,1,3.036163330078125,1,0.10250684950086805,-0.6376128196716309,1,2.9857330322265625
519.263,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,0.12450218200683594,-0.6425892114639282,1,3.054534912109375,1,0.10228506724039713,-0.6372860670089722,1,3.00238037109375
535.928,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,0.12429131401909721,-0.6408230066299438,1,3.0605316162109375,1,0.09971841176350911,-0.6352232694625854,1,3.020538330078125
552.594,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,0.1234707302517361,-0.6444759368896484,1,3.0765533447265625,1,0.10215738084581162,-0.6384389400482178,1,3.0353546142578125
569.261,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,0.12153244018554688,-0.6400845050811768,1,3.09295654296875,1,0.10040707058376735,-0.6364091634750366,1,3.0537261962890625
585.928,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,0.11554633246527778,-0.6403716802597046,1,3.1088104248046875,1,0.10076374477810329,-0.6450726985931396,1,3.071075439453125
602.595,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,-0.013585779401991101,-0.5816464424133301,1,3.1393585205078125,1,-0.010511663224962022,-0.583389401435852,1,3.0997161865234375
619.261,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,-0.11047135459052192,-0.5875505208969116,1,3.1538238525390625,1,-0.11707867516411674,-0.5899189710617065,1,3.1126556396484375
635.927,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",startRecording,1,-0.1056585841708713,-0.593276858329773,1,3.1714935302734375,1,-0.1199951171875,-0.5940732955932617,1,3.12957763671875
652.593,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",curtain_up,1,-0.11329221725463867,-0.5987899303436279,1,3.17852783203125,1,-0.133321656121148,-0.5871007442474365,1,3.143218994140625
669.262,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",curtain_up,1,-0.11588441001044379,-0.5968770980834961,1,3.1870880126953125,1,-0.13467899958292642,-0.5886554718017578,1,3.1567230224609375
685.931,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",curtain_up,1,-0.1140952640109592,-0.5954926013946533,1,3.1998748779296875,1,-0.1318124665154351,-0.5873602628707886,1,3.1665496826171875
702.6,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",curtain_up,1,-0.11306381225585938,-0.5978046655654907,1,3.206573486328125,1,-0.12981012132432726,-0.5894804000854492,1,3.1761932373046875
719.267,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",curtain_up,1,-0.11085822847154404,-0.5985063314437866,1,3.2168731689453125,1,-0.13286839591132268,-0.5862796306610107,1,3.1800079345703125
735.933,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",curtain_up,1,-0.1151126225789388,-0.5963839292526245,1,3.2289581298828125,1,-0.13221157921685112,-0.5890474319458008,1,3.1967315673828125
752.599,118,13,1,1,"{'TopLeft': 0.5949986112003327, 'TopRight': 0.558586385440963, 'BottomLeft': 0.5196152422706632, 'BottomRight': 0.5066248612138966}","{'TopLeft': 0.016547631056766578, 'TopRight': 0.015012009108725875, 'BottomLeft': 0.01299038105676658, 'BottomRight': 0.012348980992088728}",curtain_up,1,-0.11597834693060981,-0.6010279655456543,1,3.2342529296875,1,-0.12971740298801,-0.5891528129577637,1,3.2033233642578125
