timestamp,participantID,ID,expOrder,trialNumber,perimeter,surfaceArea,event,lv,lx,ly,lpv,lps,rv,rx,ry,rpv,rps
277.639,109,6,2,1,"{'TopLeft': 0.6464101615137755, 'TopRight': 0.5979293994002424, 'BottomLeft': 0.7362240528774487, 'BottomRight': 0.6625704155516198}","{'TopLeft': 0.01299038105676658, 'TopRight': 0.011114894791695907, 'BottomLeft': 0.015044160301841376, 'BottomRight': 0.013648019097765387}",startRecording,1,-0.010773128933376735,0.24491539597511292,1,4.6975555419921875,1,-0.002647505866156684,0.250201016664505,1,4.722869873046875
294.342,109,6,2,1,"{'TopLeft': 0.6464101615137755, 'TopRight': 0.5979293994002424, 'BottomLeft': 0.7362240528774487, 'BottomRight': 0.6625704155516198}","{'TopLeft': 0.01299038105676658, 'TopRight': 0.011114894791695907, 'BottomLeft': 0.015044160301841376, 'BottomRight': 0.013648019097765387}",startRecording,1,-0.006178379058837891,0.23060202598571777,1,4.6941680908203125,1,0.008199373881022135,0.2292599081993103,1,4.7199249267578125
311.048,109,6,2,1,"{'TopLeft': 0.6464101615137755, 'TopRight': 0.5979293994002424, 'BottomLeft': 0.7362240528774487, 'BottomRight': 0.6625704155516198}","{'TopLeft': 0.01299038105676658, 'TopRight': 0.011114894791695907, 'BottomLeft': 0.015044160301841376, 'BottomRight': 0.013648019097765387}",startRecording,1,0.12739075554741752,-0.007875502109527588,1,4.691802978515625,1,0.14030477735731336,-0.0282212495803833,1,4.70025634765625
327.733,109,6,2,1,"{'TopLeft': 0.6464101615137755, 'TopRight': 0.5979293994002424, 'BottomLeft': 0.7362240528774487, 'BottomRight': 0.6625704155516198}","{'TopLeft': 0.01299038105676658, 'TopRight': 0.011114894791695907, 'BottomLeft': 0.015044160301841376, 'BottomRight': 0.013648019097765387}",startRecording,1,0.17441474066840276,-0.13407790660858154,1,4.7137603759765625,1,0.16421381632486978,-0.15306627750396729,1,4.722320556640625
344.407,109,6,2,1,"{'TopLeft': 0.6464101615137755, 'TopRight': 0.5979293994002424, 'BottomLeft': 0.7362240528774487, 'BottomRight': 0.6625704155516198}","{'TopLeft': 0.01299038105676658, 'TopRight': 0.011114894791695907, 'BottomLeft': 0.015044160301841376, 'BottomRight': 0.013648019097765387}",startRecording,1,0.18271054161919487,-0.15347903966903687,1,4.6915435791015625,1,0.1780405044555664,-0.17226767539978027,1,4.702850341796875
361.08,109,6,2,1,"{'TopLeft': 0.6464101615137755, 'TopRight': 0.5979293994002424, 'BottomLeft': 0.7362240528774487, 'BottomRight': 0.6625704155516198}","{'TopLeft': 0.01299038105676658, 'TopRight': 0.011114894791695907, 'BottomLeft': 0.015044160301841376, 'BottomRight': 0.013648019097765387}",startRecording,1,0.17636648813883463,-0.1601848006248474,1,4.691925048828125,1,0.18270301818847656,-0.19034075736999512,1,4.69189453125
377.754,109,6,2,1,"{'TopLeft': 0.6464101615137755, 'TopRight': 0.5979293994002424, 'BottomLeft': 0.7362240528774487, 'BottomRight': 0.6625704155516198}","{'TopLeft': 0.01299038105676658, 'TopRight': 0.011114894791695907, 'BottomLeft': 0.015044160301841376, 'BottomRight': 0.013648019097765387}",startRecording,1,0.1735553741455078,-0.15548062324523926,1,4.6976318359375,1,0.18539322747124565,-0.185319185256958,1,4.6977691650390625
394.427,109,6,2,1,"{'TopLeft': 0.6464101615137755, 'TopRight': 0.5979293994002424, 'BottomLeft': 0.7362240528774487, 'BottomRight': 0.6625704155516198}","{'TopLeft': 0.01299038105676658, 'TopRight': 0.011114894791695907, 'BottomLeft': 0.015044160301841376, 'BottomRight': 0.013648019097765387}",startRecording,1,0.17272281646728516,-0.16122615337371826,1,4.6956939697265625,1,0.18340937296549478,-0.18826138973236084,1,4.6953582763671875
411.1,109,6,2,1,"{'TopLeft': 0.6464101615137755, 'TopRight': 0.5979293994002424, 'BottomLeft': 0.7362240528774487, 'BottomRight': 0.6625704155516198}","{'TopLeft': 0.01299038105676658, 'TopRight': 0.011114894791695907, 'BottomLeft': 0.015044160301841376, 'BottomRight': 0.013648019097765387}",startRecording,1,0.17304113176133898,-0.15450257062911987,1,4.697052001953125,1,0.18301857842339408,-0.18491613864898682,1,4.697479248046875
427.774,109,6,2,1,"{'TopLeft': 0.6464101615137755, 'TopRight': 0.5979293994002424, 'BottomLeft': 0.7362240528774487, 'BottomRight': 0.6625704155516198}","{'TopLeft': 0.01299038105676658, 'TopRight': 0.011114894791695907, 'BottomLeft': 0.015044160301841376, 'BottomRight': 0.013648019097765387}",startRecording,1,0.17332479688856336,-0.1566874384880066,1,4.6959991455078125,1,0.1840617921617296,-0.18471121788024902,1,4.6964569091796875
