timestamp,ID,expOrder,trialNumber,event,lv,lx,ly,lpv,lps,rv,rx,ry,rpv,rps
-1.912,10,1,1,stimulusMovement,1,-0.14144823286268446,0.1639484465122223,1,3.6247711181640625,1,0.11503897772894965,0.13905170559883118,1,3.9279022216796875
14.762,10,1,1,stimulusMovement,1,-0.13811874389648438,0.16402828693389893,1,3.6208038330078125,1,0.11761686537000868,0.13998344540596008,1,3.9078369140625
31.437,10,1,1,stimulusMovement,1,-0.14415884017944336,0.16448569297790527,1,3.59136962890625,1,0.11713854471842447,0.14388850331306458,1,3.8933563232421875
48.112,10,1,1,stimulusMovement,1,-0.14142449696858722,0.17507332563400269,1,3.59075927734375,1,0.12144618564181857,0.1405506730079651,1,3.8817901611328125
64.78,10,1,1,stimulusMovement,1,-0.13290490044487846,0.1633480191230774,1,3.5609588623046875,1,0.11786884731716579,0.14465925097465515,1,3.8636016845703125
81.448,10,1,1,stimulusMovement,1,-0.14455572764078775,0.17071789503097534,1,3.5410003662109375,1,0.11712233225504556,0.14137759804725647,1,3.8384246826171875
98.116,10,1,1,stimulusMovement,1,-0.14030255211724174,0.1674157679080963,1,3.525848388671875,1,0.11176278856065537,0.13447248935699463,1,3.8331451416015625
114.784,10,1,1,stimulusMovement,1,-0.13413461049397785,0.16598224639892578,1,3.5164794921875,1,0.11278088887532552,0.1419493854045868,1,3.816314697265625
131.452,10,1,1,stimulusMovement,1,-0.1343178219265408,0.160110741853714,1,3.51129150390625,1,0.11312760247124565,0.1352422833442688,1,3.79864501953125
148.12,10,1,1,stimulusMovement,1,-0.1332760386996799,0.16968363523483276,1,3.4940032958984375,1,0.11217011345757377,0.14207544922828674,1,3.780487060546875
164.788,10,1,1,stimulusMovement,1,-0.14027553134494355,0.1667681336402893,1,3.4812164306640625,1,0.11100716061062282,0.13394379615783691,1,3.756195068359375
181.456,10,1,1,stimulusMovement,1,-0.13581519656711155,0.17013812065124512,1,3.450531005859375,1,0.11931694878472221,0.13752460479736328,1,3.7536163330078125
198.131,10,1,1,stimulusMovement,1,-0.13104656007554796,0.16835427284240723,1,3.458648681640625,1,0.11875788370768228,0.1346043348312378,1,3.7538909912109375
214.807,10,1,1,stimulusMovement,1,-0.13689486185709634,0.1587604284286499,1,3.465606689453125,1,0.11513010660807291,0.13919582962989807,1,3.742095947265625
231.484,10,1,1,stimulusMovement,1,-0.1319535043504503,0.1661015748977661,1,3.4304962158203125,1,0.11293040381537543,0.13616570830345154,1,3.7183685302734375
248.153,10,1,1,stimulusMovement,1,-0.13723701900906032,0.16353994607925415,1,3.4288177490234375,1,0.11163255903455946,0.13667064905166626,1,3.7143096923828125
264.823,10,1,1,stimulusMovement,1,-0.13478808932834202,0.16226685047149658,1,3.415252685546875,1,0.10135862562391493,0.14420291781425476,1,3.6855926513671875
281.492,10,1,1,stimulusMovement,1,-0.14374764760335285,0.16077935695648193,1,3.3956146240234375,1,0.10904184977213541,0.13617995381355286,1,3.6903533935546875
298.171,10,1,1,stimulusMovement,1,-0.1335306167602539,0.15606343746185303,1,3.4106597900390625,1,0.1076815923055013,0.13812312483787537,1,3.6884765625
314.852,10,1,1,stimulusMovement,1,-0.14328622817993164,0.1579393446445465,1,3.3923187255859375,1,0.10676754845513237,0.13552698493003845,1,3.659912109375
331.535,10,1,1,stimulusMovement,1,-0.1359768443637424,0.16115885972976685,1,3.3796539306640625,1,0.10286966959635416,0.14602714776992798,1,3.681243896484375
348.206,10,1,1,stimulusMovement,1,-0.1357840961880154,0.1681564748287201,1,3.37896728515625,1,0.09717178344726562,0.14659368991851807,1,3.6656951904296875
364.876,10,1,1,stimulusMovement,1,-0.13515324062771267,0.16712906956672668,1,3.376068115234375,1,0.0954141616821289,0.13899412751197815,1,3.6619110107421875
381.547,10,1,1,stimulusMovement,1,-0.14393329620361328,0.1591043770313263,1,3.39306640625,1,0.10327519310845268,0.13747942447662354,1,3.6548309326171875
398.214,10,1,1,stimulusMovement,1,-0.1404347949557834,0.15934085845947266,1,3.37677001953125,1,0.09269883897569443,0.13901135325431824,1,3.6433258056640625
414.883,10,1,1,stimulusMovement,1,-0.14500623279147676,0.17098966240882874,1,3.3554229736328125,1,0.09652317894829644,0.14501971006393433,1,3.6367034912109375
431.553,10,1,1,stimulusMovement,1,-0.15153376261393228,0.16311633586883545,1,3.3670196533203125,1,0.08729871114095052,0.14682918787002563,1,3.629425048828125
448.222,10,1,1,stimulusMovement,1,-0.1513157420688205,0.16572266817092896,1,3.35968017578125,1,0.08517159356011285,0.14458304643630981,1,3.620697021484375
464.893,10,1,1,stimulusMovement,1,-0.14951949649386934,0.16413891315460205,1,3.3560333251953125,1,0.08807055155436197,0.14841800928115845,1,3.618560791015625
481.563,10,1,1,stimulusMovement,1,-0.1519187291463216,0.16939020156860352,1,3.3430023193359375,1,0.08501646253797743,0.15211337804794312,1,3.6042327880859375
498.223,10,1,1,stimulusMovement,1,-0.15114116668701172,0.16791602969169617,1,3.3521728515625,1,0.08010684119330512,0.15018588304519653,1,3.610321044921875
514.883,10,1,1,stimulusMovement,1,-0.15226221084594727,0.1709127426147461,1,3.3472900390625,1,0.0831361346774631,0.1474616825580597,1,3.606475830078125
531.542,10,1,1,stimulusMovement,1,-0.17084503173828125,0.17865344882011414,1,3.3425750732421875,1,0.06616359286838107,0.16091257333755493,1,3.6086578369140625
548.21,10,1,1,stimulusMovement,1,-0.30935202704535586,0.29416683316230774,1,3.3433685302734375,1,-0.060017797682020396,0.277178555727005,1,3.6181488037109375
564.88,10,1,1,stimulusMovement,1,-0.39190228780110675,0.3367721736431122,1,3.3308258056640625,1,-0.13994142744276258,0.31266920268535614,1,3.6257781982421875
581.549,10,1,1,stimulusMovement,1,-0.3824402491251627,0.3433002382516861,1,3.34344482421875,1,-0.14063813951280382,0.32307401299476624,1,3.619964599609375
598.207,10,1,1,stimulusMovement,1,-0.3804202079772949,0.34632620215415955,1,3.3379364013671875,1,-0.150684568617079,0.3198908865451813,1,3.6211700439453125
614.864,10,1,1,stimulusMovement,1,-0.386522822909885,0.3419996052980423,1,3.300048828125,1,-0.14916324615478516,0.3250753581523895,1,3.606719970703125
631.52,10,1,1,stimulusMovement,1,-0.38797208997938365,0.34812113642692566,1,3.3071441650390625,1,-0.14971097310384113,0.3244006037712097,1,3.6003265380859375
648.186,10,1,1,stimulusMovement,1,-0.3899556795756022,0.34615713357925415,1,3.30010986328125,1,-0.1537510553995768,0.32233549654483795,1,3.59918212890625
664.855,10,1,1,stimulusMovement,1,-0.3902915318806966,0.3455522954463959,1,3.2863311767578125,1,-0.15655713611178926,0.32441677153110504,1,3.577484130859375
681.523,10,1,1,stimulusMovement,1,-0.38706408606635195,0.34398889541625977,1,3.2993927001953125,1,-0.15758281283908418,0.32125985622406006,1,3.5793304443359375
698.189,10,1,1,stimulusMovement,1,-0.3854959275987413,0.3443038761615753,1,3.2786712646484375,1,-0.1585458649529351,0.32280196249485016,1,3.5815887451171875
714.854,10,1,1,stimulusMovement,1,-0.3968755933973524,0.3521697074174881,1,3.2574920654296875,1,-0.1567636066012912,0.324798047542572,1,3.5483856201171875
731.52,10,1,1,stimulusMovement,1,-0.390500545501709,0.3554176539182663,1,3.2603607177734375,1,-0.16251632902357313,0.3275642544031143,1,3.558013916015625
748.188,10,1,1,stimulusMovement,1,-0.39326058493720156,0.35293175280094147,1,3.2357177734375,1,-0.16149732801649305,0.32543034851551056,1,3.5443572998046875
764.856,10,1,1,stimulusMovement,1,-0.39972040388319224,0.3538472056388855,1,3.2353363037109375,1,-0.16232739554511175,0.3204498142004013,1,3.5495758056640625
781.524,10,1,1,stimulusMovement,1,-0.39423974355061847,0.3499482572078705,1,3.231689453125,1,-0.16376066207885742,0.3228367865085602,1,3.5330963134765625
798.183,10,1,1,stimulusMovement,1,-0.3901501761542426,0.3540066182613373,1,3.2213897705078125,1,-0.16983503765530056,0.3247944116592407,1,3.5301055908203125
814.84,10,1,1,stimulusMovement,1,-0.3927191098531087,0.3533160984516144,1,3.202606201171875,1,-0.16602187686496309,0.3235664367675781,1,3.5099639892578125
831.497,10,1,1,stimulusMovement,1,-0.39719253116183806,0.3546006381511688,1,3.1964569091796875,1,-0.1659250259399414,0.32522644102573395,1,3.5052337646484375
848.161,10,1,1,stimulusMovement,1,-0.3908740679423014,0.3538060486316681,1,3.173370361328125,1,-0.15966224670410156,0.3295903503894806,1,3.5034332275390625
864.829,10,1,1,stimulusMovement,1,-0.393898434109158,0.3554438650608063,1,3.1691741943359375,1,-0.16388458675808376,0.3254942297935486,1,3.4833526611328125
881.496,10,1,1,stimulusMovement,1,-0.3979497485690646,0.35647501051425934,1,3.157562255859375,1,-0.1662880049811469,0.32772283256053925,1,3.49224853515625
898.163,10,1,1,stimulusMovement,1,-0.4009721544053819,0.3571978807449341,1,3.155181884765625,1,-0.16812658309936523,0.3252435028553009,1,3.46295166015625
914.832,10,1,1,stimulusMovement,1,-0.3961448139614529,0.355878621339798,1,3.1511993408203125,1,-0.16851923200819227,0.32769766449928284,1,3.4757537841796875
931.499,10,1,1,stimulusMovement,1,-0.3964543872409396,0.35481616854667664,1,3.150115966796875,1,-0.16530126995510525,0.32533763349056244,1,3.467437744140625
948.167,10,1,1,stimulusMovement,1,-0.398212538825141,0.35499119758605957,1,3.138275146484375,1,-0.16494358910454643,0.3207830488681793,1,3.4559478759765625
964.836,10,1,1,stimulusMovement,1,-0.39591132269965273,0.36077994108200073,1,3.152923583984375,1,-0.166140874226888,0.32897332310676575,1,3.45135498046875
981.503,10,1,1,stimulusMovement,1,-0.3900052706400553,0.3519621938467026,1,3.149749755859375,1,-0.16935608122083876,0.32526661455631256,1,3.4542083740234375
998.171,10,1,1,stimulusMovement,1,-0.3899388843112521,0.35725995898246765,1,3.133880615234375,1,-0.16455523173014322,0.3258233368396759,1,3.4453277587890625
