timestamp,ID,expOrder,trialNumber,event,lv,lx,ly,lpv,lps,rv,rx,ry,rpv,rps
5.83,8,1,1,stimulusMovement,1,-0.08778720431857638,0.05824470520019531,1,2.7263641357421875,1,0.12033165825737846,0.08122798800468445,1,2.782867431640625
22.48,8,1,1,stimulusMovement,1,-0.2022515402899848,0.02566707134246826,1,3.121978759765625,1,0.08152739206949869,0.08050185441970825,1,2.77899169921875
39.127,8,1,1,stimulusMovement,1,-0.10604725943671332,0.046043455600738525,1,2.7181396484375,1,0.07699139912923177,0.08773773908615112,1,2.7397613525390625
55.785,8,1,1,stimulusMovement,1,-0.1006683243645562,0.0268230140209198,1,2.7521820068359375,1,0.07231182522243923,0.0882662832736969,1,2.7263946533203125
72.448,8,1,1,stimulusMovement,1,-0.11237308714124891,0.0450209379196167,1,2.7386016845703125,1,0.07684114244249131,0.09341824054718018,1,2.7960357666015625
89.111,8,1,1,stimulusMovement,1,-0.099671204884847,0.03239411115646362,1,2.7681121826171875,1,0.08044391208224826,0.09840098023414612,1,2.7486572265625
105.775,8,1,1,stimulusMovement,1,-0.0949099858601888,0.030867695808410645,1,2.740325927734375,1,0.07529619004991318,0.09680265188217163,1,2.7871246337890625
122.438,8,1,1,stimulusMovement,1,-0.09480174382527669,0.04454857110977173,1,2.7444305419921875,1,0.08763694763183594,0.09662646055221558,1,2.75323486328125
139.101,8,1,1,stimulusMovement,1,-0.08965958489312066,0.02055889368057251,1,2.778839111328125,1,0.08991463979085286,0.08245736360549927,1,2.795654296875
155.765,8,1,1,stimulusMovement,1,-0.10688930087619357,0.011595308780670166,1,2.815765380859375,1,0.06800672743055555,0.07391554117202759,1,2.804229736328125
172.429,8,1,1,stimulusMovement,1,-0.08501079347398545,0.04992246627807617,1,2.6933135986328125,1,0.08121405707465278,0.09445783495903015,1,2.7587890625
189.103,8,1,1,stimulusMovement,1,-0.10213873121473524,0.053125083446502686,1,2.7438201904296875,1,0.09316200680202907,0.09955286979675293,1,2.7185821533203125
205.798,8,1,1,stimulusMovement,1,-0.12551021575927734,0.024158477783203125,1,2.7826385498046875,1,0.09082772996690537,0.10222107172012329,1,2.713653564453125
222.496,8,1,1,stimulusMovement,1,-0.09975994957817924,0.041596412658691406,1,2.755828857421875,1,0.07131385803222656,0.06760355830192566,1,2.80126953125
239.183,8,1,1,stimulusMovement,1,-0.08597628275553384,0.0534207820892334,1,2.7368011474609375,1,0.07511944240993923,0.08580037951469421,1,2.770111083984375
255.851,8,1,1,stimulusMovement,1,-0.08494239383273654,0.048755764961242676,1,2.7486572265625,1,0.07816929287380642,0.07783162593841553,1,2.8037261962890625
272.518,8,1,1,stimulusMovement,1,-0.11319186952379014,0.03715324401855469,1,2.7040557861328125,1,0.0941931406656901,0.06788739562034607,1,2.762908935546875
289.186,8,1,1,stimulusMovement,1,-0.0874185562133789,0.06634870171546936,1,2.7057037353515625,1,0.11004617479112412,0.08573800325393677,1,2.7577056884765625
305.858,8,1,1,stimulusMovement,1,-0.07718017366197373,0.04956924915313721,1,2.76739501953125,1,0.09923405117458767,0.10730409622192383,1,2.7449493408203125
322.53,8,1,1,stimulusMovement,1,-0.06338818868001302,0.038592368364334106,1,2.7736358642578125,1,0.09364965226915146,0.07685500383377075,1,2.81939697265625
