timestamp,ID,expOrder,trialNumber,event,lv,lx,ly,lpv,lps,rv,rx,ry,rpv,rps
10.701,8,1,1,stimulusMovement,1,-0.07320817311604817,0.06839054822921753,1,3.58184814453125,1,0.16858927408854166,0.08133333921432495,1,3.42510986328125
27.391,8,1,1,stimulusMovement,1,-0.07210005654229058,0.07343196868896484,1,3.5516815185546875,1,0.1701139873928494,0.08909130096435547,1,3.37725830078125
44.084,8,1,1,stimulusMovement,1,-0.06815814971923828,0.07421833276748657,1,3.522369384765625,1,0.17514239417182073,0.08393508195877075,1,3.360687255859375
60.76,8,1,1,stimulusMovement,1,-0.07328006956312391,0.07228773832321167,1,3.4750213623046875,1,0.1707007090250651,0.08495905995368958,1,3.3196563720703125
77.432,8,1,1,stimulusMovement,1,-0.06549236509535047,0.06265181303024292,1,3.4510345458984375,1,0.16886393229166666,0.09026855230331421,1,3.28656005859375
94.104,8,1,1,stimulusMovement,1,-0.0650388929578993,0.07751810550689697,1,3.403106689453125,1,0.1701642142401801,0.0904231071472168,1,3.2473297119140625
110.775,8,1,1,stimulusMovement,1,-0.06257830725775824,0.07081747055053711,1,3.3690185546875,1,0.17139434814453125,0.09136903285980225,1,3.217041015625
127.447,8,1,1,stimulusMovement,1,-0.06621127658420138,0.0720367431640625,1,3.338653564453125,1,0.17125892639160156,0.09552335739135742,1,3.1674652099609375
144.118,8,1,1,stimulusMovement,1,-0.06860229704115126,0.07699516415596008,1,3.2948150634765625,1,0.16718037923177081,0.08542776107788086,1,3.1553192138671875
160.79,8,1,1,stimulusMovement,1,-0.07340208689371744,0.07157394289970398,1,3.2604522705078125,1,0.1641101837158203,0.0943792462348938,1,3.1125640869140625
177.463,8,1,1,stimulusMovement,1,-0.06831693649291992,0.0741766095161438,1,3.231964111328125,1,0.16327116224500868,0.08838009834289551,1,3.0734100341796875
194.123,8,1,1,stimulusMovement,1,-0.06350008646647134,0.07046711444854736,1,3.2059326171875,1,0.16369586520724824,0.09021461009979248,1,3.04046630859375
210.773,8,1,1,stimulusMovement,1,-0.07021798027886285,0.07345330715179443,1,3.166961669921875,1,0.1656534406873915,0.09612381458282471,1,3.0289459228515625
227.422,8,1,1,stimulusMovement,1,-0.07272179921468098,0.0748920738697052,1,3.1316680908203125,1,0.16041172875298393,0.10181659460067749,1,2.96868896484375
244.082,8,1,1,stimulusMovement,1,-0.06983020570543076,0.07872888445854187,1,3.0975189208984375,1,0.15994156731499565,0.1057819128036499,1,2.943267822265625
260.751,8,1,1,stimulusMovement,1,-0.06774192386203341,0.07461702823638916,1,3.0906219482421875,1,0.15652804904513887,0.09588825702667236,1,2.919677734375
277.42,8,1,1,stimulusMovement,1,-0.07787264717949761,0.07729038596153259,1,3.047119140625,1,0.14851866828070745,0.10269621014595032,1,2.8772735595703125
294.084,8,1,1,stimulusMovement,1,-0.08310710059271918,0.09236598014831543,1,3.0226287841796875,1,0.14002630445692274,0.09996744990348816,1,2.85357666015625
310.744,8,1,1,stimulusMovement,1,-0.26406224568684894,0.12973910570144653,1,2.9746551513671875,1,-0.026023970709906682,0.17804473638534546,1,2.8294525146484375
327.404,8,1,1,stimulusMovement,1,-0.2612289852566189,0.12494167685508728,1,2.9409027099609375,1,-0.044749471876356334,0.18999233841896057,1,2.81744384765625
