timestamp,participantID,ID,expOrder,trialNumber,perimeter,surfaceArea,event,lv,lx,ly,lpv,lps,rv,rx,ry,rpv,rps
261.873,129,10,1,1,"{'TopLeft': 0.5483019873930293, 'TopRight': 0.4633392771923114, 'BottomLeft': 0.45082607852315754, 'BottomRight': 0.4873795443493595}","{'TopLeft': 0.020689433707652655, 'TopRight': 0.01414870547364006, 'BottomLeft': 0.013987078886803204, 'BottomRight': 0.01634720688012062}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
278.558,129,10,1,1,"{'TopLeft': 0.5483019873930293, 'TopRight': 0.4633392771923114, 'BottomLeft': 0.45082607852315754, 'BottomRight': 0.4873795443493595}","{'TopLeft': 0.020689433707652655, 'TopRight': 0.01414870547364006, 'BottomLeft': 0.013987078886803204, 'BottomRight': 0.01634720688012062}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
295.247,129,10,1,1,"{'TopLeft': 0.5483019873930293, 'TopRight': 0.4633392771923114, 'BottomLeft': 0.45082607852315754, 'BottomRight': 0.4873795443493595}","{'TopLeft': 0.020689433707652655, 'TopRight': 0.01414870547364006, 'BottomLeft': 0.013987078886803204, 'BottomRight': 0.01634720688012062}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
311.941,129,10,1,1,"{'TopLeft': 0.5483019873930293, 'TopRight': 0.4633392771923114, 'BottomLeft': 0.45082607852315754, 'BottomRight': 0.4873795443493595}","{'TopLeft': 0.020689433707652655, 'TopRight': 0.01414870547364006, 'BottomLeft': 0.013987078886803204, 'BottomRight': 0.01634720688012062}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
328.617,129,10,1,1,"{'TopLeft': 0.5483019873930293, 'TopRight': 0.4633392771923114, 'BottomLeft': 0.45082607852315754, 'BottomRight': 0.4873795443493595}","{'TopLeft': 0.020689433707652655, 'TopRight': 0.01414870547364006, 'BottomLeft': 0.013987078886803204, 'BottomRight': 0.01634720688012062}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
345.289,129,10,1,1,"{'TopLeft': 0.5483019873930293, 'TopRight': 0.4633392771923114, 'BottomLeft': 0.45082607852315754, 'BottomRight': 0.4873795443493595}","{'TopLeft': 0.020689433707652655, 'TopRight': 0.01414870547364006, 'BottomLeft': 0.013987078886803204, 'BottomRight': 0.01634720688012062}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
361.96,129,10,1,1,"{'TopLeft': 0.5483019873930293, 'TopRight': 0.4633392771923114, 'BottomLeft': 0.45082607852315754, 'BottomRight': 0.4873795443493595}","{'TopLeft': 0.020689433707652655, 'TopRight': 0.01414870547364006, 'BottomLeft': 0.013987078886803204, 'BottomRight': 0.01634720688012062}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
378.633,129,10,1,1,"{'TopLeft': 0.5483019873930293, 'TopRight': 0.4633392771923114, 'BottomLeft': 0.45082607852315754, 'BottomRight': 0.4873795443493595}","{'TopLeft': 0.020689433707652655, 'TopRight': 0.01414870547364006, 'BottomLeft': 0.013987078886803204, 'BottomRight': 0.01634720688012062}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
395.305,129,10,1,1,"{'TopLeft': 0.5483019873930293, 'TopRight': 0.4633392771923114, 'BottomLeft': 0.45082607852315754, 'BottomRight': 0.4873795443493595}","{'TopLeft': 0.020689433707652655, 'TopRight': 0.01414870547364006, 'BottomLeft': 0.013987078886803204, 'BottomRight': 0.01634720688012062}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
411.976,129,10,1,1,"{'TopLeft': 0.5483019873930293, 'TopRight': 0.4633392771923114, 'BottomLeft': 0.45082607852315754, 'BottomRight': 0.4873795443493595}","{'TopLeft': 0.020689433707652655, 'TopRight': 0.01414870547364006, 'BottomLeft': 0.013987078886803204, 'BottomRight': 0.01634720688012062}",startRecording,0,nan,nan,0,nan,0,nan,nan,0,nan
