timestamp,participantID,ID,expOrder,trialNumber,perimeter,surfaceArea,event,lv,lx,ly,lpv,lps,rv,rx,ry,rpv,rps
279.624,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.35179879930284286,-0.22950834035873413,1,4.0436553955078125,1,-0.34699037339952254,-0.2612658739089966,1,4.131591796875
296.277,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.3554668426513672,-0.23987162113189697,1,4.0218048095703125,1,-0.34629842970106334,-0.2648667097091675,1,4.1137542724609375
312.929,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.34676822026570636,-0.23501193523406982,1,4.0136260986328125,1,-0.34330060746934676,-0.26254308223724365,1,4.10760498046875
329.592,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.3507754537794325,-0.23676252365112305,1,4.0028533935546875,1,-0.3452823956807454,-0.2653106451034546,1,4.0907745361328125
346.256,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.3526378207736545,-0.23516732454299927,1,3.9902801513671875,1,-0.3434374067518446,-0.267788827419281,1,4.081756591796875
362.921,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.3492437468634711,-0.2385925054550171,1,3.979522705078125,1,-0.34469111760457355,-0.27242136001586914,1,4.0695037841796875
379.586,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.35667022069295246,-0.237246572971344,1,3.976165771484375,1,-0.3438422944810655,-0.26818525791168213,1,4.0644378662109375
396.25,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.3602808316548665,-0.24360227584838867,1,3.96978759765625,1,-0.34648746914333767,-0.2692164182662964,1,4.0535125732421875
412.915,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.3549192216661241,-0.23446309566497803,1,3.962310791015625,1,-0.34429168701171875,-0.26895052194595337,1,4.046051025390625
429.58,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.3608618312411838,-0.2381126880645752,1,3.950836181640625,1,-0.3439330524868435,-0.27398455142974854,1,4.033966064453125
446.244,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.4015961223178439,-0.24284601211547852,1,3.95428466796875,1,-0.3710829416910807,-0.26163244247436523,1,4.0371246337890625
462.904,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.4841975900861952,-0.2557782530784607,1,3.9474334716796875,1,-0.46449928813510466,-0.2773817777633667,1,4.0204315185546875
479.562,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.5627574390835232,-0.25977468490600586,1,3.945892333984375,1,-0.5352223714192708,-0.28612184524536133,1,4.0226593017578125
496.219,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.5513025124867756,-0.26290464401245117,1,3.944427490234375,1,-0.5283645259009467,-0.2937171459197998,1,4.0120849609375
512.883,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.5612999863094753,-0.2636699080467224,1,3.9461517333984375,1,-0.5437099933624268,-0.29383188486099243,1,4.0101165771484375
529.547,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.5656445026397705,-0.26365554332733154,1,3.9348907470703125,1,-0.5443680551317003,-0.29386454820632935,1,4.0009613037109375
546.211,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.5606282022264268,-0.265216588973999,1,3.9422454833984375,1,-0.5378085507286919,-0.29434138536453247,1,4.006195068359375
562.885,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.5607650544908311,-0.2659429907798767,1,3.9412384033203125,1,-0.5444198184543185,-0.29814445972442627,1,3.9955902099609375
579.562,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.5618550777435303,-0.2636183500289917,1,3.9484100341796875,1,-0.5399600134955512,-0.28936225175857544,1,4.0020294189453125
596.24,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.5658108393351237,-0.26428133249282837,1,3.9458160400390625,1,-0.5456355677710639,-0.29283231496810913,1,3.99957275390625
612.908,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.5604082213507758,-0.26183032989501953,1,3.9539794921875,1,-0.5393761793772379,-0.2883797287940979,1,3.9988861083984375
629.573,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",startRecording,1,-0.5684351391262478,-0.26906317472457886,1,3.9543304443359375,1,-0.5455556445651584,-0.2897067070007324,1,3.9941558837890625
646.238,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",curtain_up,0,nan,nan,0,nan,1,-0.5429614120059543,-0.2863706946372986,1,3.9934234619140625
662.901,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",curtain_up,1,-0.6142976548936632,-0.30585992336273193,1,3.9700469970703125,1,-0.58540940284729,-0.3262687921524048,1,3.9879302978515625
679.564,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",curtain_up,1,-0.6991676092147827,-0.44030725955963135,1,3.9520721435546875,1,-0.675334095954895,-0.4729771614074707,1,3.999237060546875
696.227,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",curtain_up,1,-0.6978465716044108,-0.4826418161392212,1,3.944580078125,1,-0.6904264820946587,-0.5056635141372681,1,4.0061798095703125
712.892,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",curtain_up,1,-0.711794998910692,-0.4981224536895752,1,3.9579315185546875,1,-0.6990860435697767,-0.5168802738189697,1,4.0052642822265625
729.557,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",curtain_up,1,-0.6974063449435763,-0.49109816551208496,1,3.9562835693359375,1,-0.697436597612169,-0.5148829221725464,1,3.999176025390625
746.222,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",curtain_up,1,-0.7063113053639729,-0.48819613456726074,1,3.9533233642578125,1,-0.7009568479326036,-0.5167326927185059,1,4.002227783203125
762.888,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",curtain_up,1,-0.7122754785749646,-0.4937920570373535,1,3.95220947265625,1,-0.7060200108422173,-0.5196518898010254,1,4.0055389404296875
779.555,118,13,2,1,"{'TopLeft': 0.558586385440963, 'TopRight': 0.4540107646852165, 'BottomLeft': 0.48064409910036354, 'BottomRight': 0.5196152422706632}","{'TopLeft': 0.015012009108725875, 'TopRight': 0.00943313105676658, 'BottomLeft': 0.011114894791695907, 'BottomRight': 0.01299038105676658}",curtain_up,1,-0.7087299823760986,-0.48700523376464844,1,3.9552001953125,1,-0.6976945267783271,-0.5170583724975586,1,4.003997802734375
