timestamp,ID,expOrder,trialNumber,event,lv,lx,ly,lpv,lps,rv,rx,ry,rpv,rps
8.635,10,1,1,stimulusMovement,1,-0.08209896087646484,0.05072909593582153,1,2.8025970458984375,1,0.16126505533854166,0.04007923603057861,1,2.583984375
25.284,10,1,1,stimulusMovement,1,-0.07764540778266059,0.050665438175201416,1,2.82025146484375,1,0.1616581810845269,0.038032203912734985,1,2.59625244140625
41.934,10,1,1,stimulusMovement,1,-0.0667422612508138,0.03420424461364746,1,2.7902374267578125,1,0.16395653618706596,0.041905999183654785,1,2.6030426025390625
58.593,10,1,1,stimulusMovement,1,-0.06022156609429253,0.04600211977958679,1,2.74652099609375,1,0.16309208340115017,0.03143709897994995,1,2.5712890625
75.256,10,1,1,stimulusMovement,1,-0.07558976279364692,0.04409661889076233,1,2.7542572021484375,1,0.15557893117268878,0.03604245185852051,1,2.5577850341796875
91.921,10,1,1,stimulusMovement,1,-0.07162804073757595,0.03504064679145813,1,2.7443084716796875,1,0.15551461113823783,0.03559982776641846,1,2.54888916015625
108.585,10,1,1,stimulusMovement,1,-0.07669602500067817,0.04736447334289551,1,2.735076904296875,1,0.15100076463487414,0.03511089086532593,1,2.549468994140625
125.248,10,1,1,stimulusMovement,1,-0.07424778408474392,0.03768986463546753,1,2.7162628173828125,1,0.16070493062337238,0.03208315372467041,1,2.5565643310546875
141.913,10,1,1,stimulusMovement,1,-0.07465055253770615,0.060468077659606934,1,2.7177886962890625,1,0.15346897972954643,0.045551598072052,1,2.511749267578125
158.577,10,1,1,stimulusMovement,1,-0.06944296095106336,0.042602717876434326,1,2.682281494140625,1,0.15417586432562932,0.04417663812637329,1,2.5119171142578125
175.24,10,1,1,stimulusMovement,1,-0.08837122387356228,0.0490991473197937,1,2.67376708984375,1,0.15747027926974824,0.038463324308395386,1,2.49700927734375
191.907,10,1,1,stimulusMovement,1,-0.06598043441772461,0.043683767318725586,1,2.644805908203125,1,0.1587390899658203,0.023347139358520508,1,2.51611328125
208.576,10,1,1,stimulusMovement,1,-0.07332192526923285,0.0516931414604187,1,2.648101806640625,1,0.16500218709309894,0.028243660926818848,1,2.4767608642578125
225.245,10,1,1,stimulusMovement,1,-0.08142677942911783,0.04653233289718628,1,2.6181793212890625,1,0.1572350396050347,0.03846246004104614,1,2.450836181640625
241.913,10,1,1,stimulusMovement,1,-0.07700528038872613,0.0351085364818573,1,2.63836669921875,1,0.15465079413519964,0.03147691488265991,1,2.4427337646484375
258.578,10,1,1,stimulusMovement,1,-0.07482231987847222,0.045826494693756104,1,2.59088134765625,1,0.1547618442111545,0.035015106201171875,1,2.4389190673828125
275.242,10,1,1,stimulusMovement,1,-0.06034474902682834,0.0475519597530365,1,2.589019775390625,1,0.15773582458496094,0.03242868185043335,1,2.459503173828125
