timestamp,participantID,ID,expOrder,trialNumber,perimeter,surfaceArea,event,lv,lx,ly,lpv,lps,rv,rx,ry,rpv,rps
277.474,120,14,4,1,"{'TopLeft': 0.4546633369868303, 'TopRight': 0.5196152422706632, 'BottomLeft': 0.584567147554496, 'BottomRight': 0.4540107646852165}","{'TopLeft': 0.009945760496586914, 'TopRight': 0.01299038105676658, 'BottomLeft': 0.016440951024970202, 'BottomRight': 0.00943313105676658}",startRecording,0,nan,nan,0,nan,1,-0.18024158477783203,0.22266680002212524,1,3.7433929443359375
294.13,120,14,4,1,"{'TopLeft': 0.4546633369868303, 'TopRight': 0.5196152422706632, 'BottomLeft': 0.584567147554496, 'BottomRight': 0.4540107646852165}","{'TopLeft': 0.009945760496586914, 'TopRight': 0.01299038105676658, 'BottomLeft': 0.016440951024970202, 'BottomRight': 0.00943313105676658}",startRecording,0,nan,nan,0,nan,1,-0.18126201629638672,0.2303358018398285,1,3.713775634765625
310.785,120,14,4,1,"{'TopLeft': 0.4546633369868303, 'TopRight': 0.5196152422706632, 'BottomLeft': 0.584567147554496, 'BottomRight': 0.4540107646852165}","{'TopLeft': 0.009945760496586914, 'TopRight': 0.01299038105676658, 'BottomLeft': 0.016440951024970202, 'BottomRight': 0.00943313105676658}",startRecording,0,nan,nan,0,nan,1,-0.1839447021484375,0.21710869669914246,1,3.6923675537109375
327.448,120,14,4,1,"{'TopLeft': 0.4546633369868303, 'TopRight': 0.5196152422706632, 'BottomLeft': 0.584567147554496, 'BottomRight': 0.4540107646852165}","{'TopLeft': 0.009945760496586914, 'TopRight': 0.01299038105676658, 'BottomLeft': 0.016440951024970202, 'BottomRight': 0.00943313105676658}",startRecording,0,nan,nan,0,nan,1,-0.18360773722330728,0.22348159551620483,1,3.6719207763671875
344.113,120,14,4,1,"{'TopLeft': 0.4546633369868303, 'TopRight': 0.5196152422706632, 'BottomLeft': 0.584567147554496, 'BottomRight': 0.4540107646852165}","{'TopLeft': 0.009945760496586914, 'TopRight': 0.01299038105676658, 'BottomLeft': 0.016440951024970202, 'BottomRight': 0.00943313105676658}",startRecording,0,nan,nan,0,nan,1,-0.1780554453531901,0.21693414449691772,1,3.6511077880859375
360.778,120,14,4,1,"{'TopLeft': 0.4546633369868303, 'TopRight': 0.5196152422706632, 'BottomLeft': 0.584567147554496, 'BottomRight': 0.4540107646852165}","{'TopLeft': 0.009945760496586914, 'TopRight': 0.01299038105676658, 'BottomLeft': 0.016440951024970202, 'BottomRight': 0.00943313105676658}",startRecording,0,nan,nan,0,nan,1,-0.17974170049031574,0.20956772565841675,1,3.62811279296875
377.444,120,14,4,1,"{'TopLeft': 0.4546633369868303, 'TopRight': 0.5196152422706632, 'BottomLeft': 0.584567147554496, 'BottomRight': 0.4540107646852165}","{'TopLeft': 0.009945760496586914, 'TopRight': 0.01299038105676658, 'BottomLeft': 0.016440951024970202, 'BottomRight': 0.00943313105676658}",startRecording,0,nan,nan,0,nan,1,-0.17912880579630533,0.215413898229599,1,3.6052093505859375
394.108,120,14,4,1,"{'TopLeft': 0.4546633369868303, 'TopRight': 0.5196152422706632, 'BottomLeft': 0.584567147554496, 'BottomRight': 0.4540107646852165}","{'TopLeft': 0.009945760496586914, 'TopRight': 0.01299038105676658, 'BottomLeft': 0.016440951024970202, 'BottomRight': 0.00943313105676658}",startRecording,0,nan,nan,0,nan,1,-0.18224779764811197,0.21759265661239624,1,3.58355712890625
410.773,120,14,4,1,"{'TopLeft': 0.4546633369868303, 'TopRight': 0.5196152422706632, 'BottomLeft': 0.584567147554496, 'BottomRight': 0.4540107646852165}","{'TopLeft': 0.009945760496586914, 'TopRight': 0.01299038105676658, 'BottomLeft': 0.016440951024970202, 'BottomRight': 0.00943313105676658}",startRecording,0,nan,nan,0,nan,1,-0.18287743462456596,0.2169719934463501,1,3.5626220703125
427.439,120,14,4,1,"{'TopLeft': 0.4546633369868303, 'TopRight': 0.5196152422706632, 'BottomLeft': 0.584567147554496, 'BottomRight': 0.4540107646852165}","{'TopLeft': 0.009945760496586914, 'TopRight': 0.01299038105676658, 'BottomLeft': 0.016440951024970202, 'BottomRight': 0.00943313105676658}",startRecording,0,nan,nan,0,nan,1,-0.18104669782850477,0.21768632531166077,1,3.55267333984375
