timestamp,ID,expOrder,trialNumber,event,lv,lx,ly,lpv,lps,rv,rx,ry,rpv,rps
9.369,13,1,1,stimulusMovement,1,-0.0673930909898546,-0.12449771165847778,1,3.710906982421875,1,0.01589552561442057,0.08577275276184082,1,2.882415771484375
26.024,13,1,1,stimulusMovement,0,nan,nan,0,nan,1,0.041245460510253906,0.060564398765563965,1,3.0111541748046875
42.676,13,1,1,stimulusMovement,1,-0.11275238460964626,0.05947074294090271,1,3.128204345703125,1,-0.002002504136827257,0.016088783740997314,1,3.1556396484375
59.34,13,1,1,stimulusMovement,0,nan,nan,0,nan,0,nan,nan,0,nan
76.005,13,1,1,stimulusMovement,1,-0.12022950914171006,0.055352598428726196,1,3.1283111572265625,1,0.023813035753038194,0.03811311721801758,1,3.0240325927734375
92.669,13,1,1,stimulusMovement,1,-0.058645566304524735,-0.06117582321166992,1,3.6101837158203125,1,0.025819566514756944,0.0598759651184082,1,2.8992919921875
109.335,13,1,1,stimulusMovement,1,-0.11832014719645181,0.04177582263946533,1,3.198577880859375,0,nan,nan,0,nan
126.0,13,1,1,stimulusMovement,1,-0.08765231238471137,0.07397747039794922,1,3.0324249267578125,1,0.0334880616929796,0.09333136677742004,1,2.8083343505859375
142.664,13,1,1,stimulusMovement,1,-0.09042040506998697,0.02450793981552124,1,3.2430267333984375,0,nan,nan,0,nan
159.329,13,1,1,stimulusMovement,1,-0.06210973527696397,0.03240877389907837,1,3.1739654541015625,1,0.011229621039496528,0.05438339710235596,1,2.963531494140625
175.994,13,1,1,stimulusMovement,1,-0.15045510398017034,0.023358792066574097,1,3.1401519775390625,1,-0.06779358122083876,0.06450551748275757,1,3.191802978515625
192.666,13,1,1,stimulusMovement,1,-0.11251131693522134,0.09444734454154968,1,2.9538726806640625,1,0.010006480746799044,0.07255375385284424,1,2.83258056640625
209.347,13,1,1,stimulusMovement,1,-0.09335819880167642,0.049819886684417725,1,3.0236968994140625,1,0.011355612013075085,0.009593844413757324,1,2.9812164306640625
226.029,13,1,1,stimulusMovement,1,-0.08025995890299478,-0.05860316753387451,1,3.4290618896484375,1,0.010191705491807725,0.07259386777877808,1,2.8175048828125
242.701,13,1,1,stimulusMovement,0,nan,nan,0,nan,1,0.017199940151638456,0.044364094734191895,1,2.84893798828125
259.368,13,1,1,stimulusMovement,1,-0.03492779201931424,-0.06340569257736206,1,3.4749298095703125,1,0.02218426598442925,0.0558219850063324,1,2.8184814453125
276.035,13,1,1,stimulusMovement,1,-0.03967555363972981,-0.027623653411865234,1,3.295501708984375,1,0.025339974297417533,0.07431316375732422,1,2.811920166015625
292.702,13,1,1,stimulusMovement,1,-0.03368589613172743,-0.20731854438781738,1,3.8011016845703125,0,nan,nan,0,nan
309.373,13,1,1,stimulusMovement,1,0.04098743862575955,-0.12325525283813477,1,3.4375,1,0.11076683468288845,0.001158684492111206,1,2.8550872802734375
326.044,13,1,1,stimulusMovement,1,0.13620726267496744,-0.040128231048583984,1,3.186065673828125,1,0.2576201756795247,-0.05867487192153931,1,2.9183197021484375
342.712,13,1,1,stimulusMovement,1,0.164552370707194,-0.034171342849731445,1,3.0670623779296875,1,0.2686019473605686,-0.026856303215026855,1,2.805908203125
359.379,13,1,1,stimulusMovement,1,0.1498955620659722,0.001440584659576416,1,2.97662353515625,1,0.3118355009290907,-0.059815049171447754,1,2.971954345703125
376.047,13,1,1,stimulusMovement,1,0.1915366914537218,-0.03240513801574707,1,3.070220947265625,1,0.2737068600124783,-0.02863389253616333,1,2.8048858642578125
392.713,13,1,1,stimulusMovement,1,0.21278021070692274,-0.18520963191986084,1,3.587890625,1,0.306897587246365,-0.058041512966156006,1,2.84765625
409.383,13,1,1,stimulusMovement,1,0.17996141645643446,-0.24524974822998047,1,3.6884307861328125,1,0.28403133816189235,-0.06028449535369873,1,2.81329345703125
426.052,13,1,1,stimulusMovement,1,0.19682492150200737,-0.02505791187286377,1,3.0761566162109375,1,0.28652699788411456,-0.06136602163314819,1,2.801422119140625
442.72,13,1,1,stimulusMovement,0,nan,nan,0,nan,0,nan,nan,0,nan
459.387,13,1,1,stimulusMovement,1,0.22121620178222656,-0.0496634840965271,1,3.0412139892578125,0,nan,nan,0,nan
476.055,13,1,1,stimulusMovement,1,0.28816774156358504,-0.2363097071647644,1,3.808349609375,1,0.3157157897949219,-0.08325082063674927,1,2.8514556884765625
492.718,13,1,1,stimulusMovement,0,nan,nan,0,nan,1,0.3734819624159071,-0.14120936393737793,1,2.859344482421875
509.381,13,1,1,stimulusMovement,0,nan,nan,0,nan,1,0.36805767483181423,-0.16494667530059814,1,2.8296356201171875
526.043,13,1,1,stimulusMovement,0,nan,nan,0,nan,1,0.38661151462131077,-0.1893407106399536,1,2.8617401123046875
