timestamp,participantID,ID,expOrder,trialNumber,perimeter,surfaceArea,event,lv,lx,ly,lpv,lps,rv,rx,ry,rpv,rps
275.995,127,3,2,1,"{'TopLeft': 0.6149999999999999, 'TopRight': 0.525, 'BottomLeft': 0.6, 'BottomRight': 0.6547500715102812}","{'TopLeft': 0.02363906249999999, 'TopRight': 0.0172265625, 'BottomLeft': 0.0225, 'BottomRight': 0.026057249999999997}",startRecording,1,-0.841712743,0.022075087,1,3.145370483,1,-0.826890488,-0.088211656,1,3.264129639
292.666,127,3,2,1,"{'TopLeft': 0.6149999999999999, 'TopRight': 0.525, 'BottomLeft': 0.6, 'BottomRight': 0.6547500715102812}","{'TopLeft': 0.02363906249999999, 'TopRight': 0.0172265625, 'BottomLeft': 0.0225, 'BottomRight': 0.026057249999999997}",startRecording,1,-0.832073887,0.023501426,1,3.135681152,1,-0.860607472,-0.004822493,1,3.338470459
309.337,127,3,2,1,"{'TopLeft': 0.6149999999999999, 'TopRight': 0.525, 'BottomLeft': 0.6, 'BottomRight': 0.6547500715102812}","{'TopLeft': 0.02363906249999999, 'TopRight': 0.0172265625, 'BottomLeft': 0.0225, 'BottomRight': 0.026057249999999997}",startRecording,1,-0.829617043,0.032205105,1,3.120269775,1,-0.845375094,0.005588233,1,3.351623535
326.006,127,3,2,1,"{'TopLeft': 0.6149999999999999, 'TopRight': 0.525, 'BottomLeft': 0.6, 'BottomRight': 0.6547500715102812}","{'TopLeft': 0.02363906249999999, 'TopRight': 0.0172265625, 'BottomLeft': 0.0225, 'BottomRight': 0.026057249999999997}",startRecording,1,-0.843385071,0.035547286,1,3.107955933,1,-0.839253432,-0.00772965,1,3.349563599
342.673,127,3,2,1,"{'TopLeft': 0.6149999999999999, 'TopRight': 0.525, 'BottomLeft': 0.6, 'BottomRight': 0.6547500715102812}","{'TopLeft': 0.02363906249999999, 'TopRight': 0.0172265625, 'BottomLeft': 0.0225, 'BottomRight': 0.026057249999999997}",startRecording,1,-0.852688879,0.036234379,1,3.104049683,1,-0.830490099,-0.010245562,1,3.323898315
359.341,127,3,2,1,"{'TopLeft': 0.6149999999999999, 'TopRight': 0.525, 'BottomLeft': 0.6, 'BottomRight': 0.6547500715102812}","{'TopLeft': 0.02363906249999999, 'TopRight': 0.0172265625, 'BottomLeft': 0.0225, 'BottomRight': 0.026057249999999997}",startRecording,1,-0.850362553,0.036344171,1,3.098678589,1,-0.832392918,-0.005475879,1,3.32333374
376.008,127,3,2,1,"{'TopLeft': 0.6149999999999999, 'TopRight': 0.525, 'BottomLeft': 0.6, 'BottomRight': 0.6547500715102812}","{'TopLeft': 0.02363906249999999, 'TopRight': 0.0172265625, 'BottomLeft': 0.0225, 'BottomRight': 0.026057249999999997}",startRecording,1,-0.854482631,0.039604545,1,3.091644287,1,-0.836199909,-0.007962346,1,3.302474976
392.675,127,3,2,1,"{'TopLeft': 0.6149999999999999, 'TopRight': 0.525, 'BottomLeft': 0.6, 'BottomRight': 0.6547500715102812}","{'TopLeft': 0.02363906249999999, 'TopRight': 0.0172265625, 'BottomLeft': 0.0225, 'BottomRight': 0.026057249999999997}",startRecording,1,-0.853351646,0.056237131,1,3.087295532,1,-0.894491386,0.025963068,1,3.309066772
409.343,127,3,2,1,"{'TopLeft': 0.6149999999999999, 'TopRight': 0.525, 'BottomLeft': 0.6, 'BottomRight': 0.6547500715102812}","{'TopLeft': 0.02363906249999999, 'TopRight': 0.0172265625, 'BottomLeft': 0.0225, 'BottomRight': 0.026057249999999997}",startRecording,1,-0.851001985,0.037837565,1,3.082199097,1,-0.839663052,0.011253029,1,3.307769775
426.01,127,3,2,1,"{'TopLeft': 0.6149999999999999, 'TopRight': 0.525, 'BottomLeft': 0.6, 'BottomRight': 0.6547500715102812}","{'TopLeft': 0.02363906249999999, 'TopRight': 0.0172265625, 'BottomLeft': 0.0225, 'BottomRight': 0.026057249999999997}",startRecording,1,-0.856448501,0.038801461,1,3.071609497,1,-0.873383673,0.026879281,1,3.29385376
